,datadate,tic,adjcp,open,high,low,volume,neutral,positive,negative,macd,rsi,cci,adx,turbulence
529,20160803,ETH,10.29389954,8.876799583,10.41800022,8.876799583,53979400,91.83953194692732,1.1545252573313298,0.005942756050972164,-0.3939176210453681,45.77496408334035,-119.81576288709188,42.34935180137347,0.7545855389902961
530,20160804,BTC,578.2890014999998,566.3289795,579.4959717,565.7769775,125292000,83.77263307571411,0.22202539708848326,0.005341256159340446,-19.741031686053702,44.46757054374731,-248.4481739091784,55.74464139275216,0.9505826886114083
531,20160804,ETH,11.04279995,10.31099987,11.29119968,10.15639973,38151400,83.77263307571411,0.22202539708848326,0.005341256159340446,-0.40384776631592345,47.573314814868475,-57.275870985692016,29.78676412666722,0.9505826886114083
532,20160805,BTC,575.0430298,578.2810059,578.2810059,569.9819946,66127900,81.72456898540257,2.2690244517208096,0.006406184119644109,-21.3825531693667,44.123765020590426,-202.6169095647807,55.74464139275217,0.8856994517157089
533,20160805,ETH,10.92539978,11.01900005,11.17640018,10.76319981,15487900,81.72456898540257,2.2690244517208096,0.006406184119644109,-0.41639079662980727,47.31882149826183,-50.19290393070472,29.78676412666722,0.8856994517157089
534,20160806,BTC,587.7780151000002,575.0300292999998,588.3959961,569.4689941,80797296,81.12382448092103,2.8295454000510984,0.04662899536348064,-21.40907341773834,45.82378901075227,-153.62644761106097,46.56461600539296,1.122272707031903
535,20160806,ETH,10.881099699999998,10.91670036,10.93760014,10.28579998,16712600,81.12382448092103,2.8295454000510984,0.04662899536348064,-0.4250066723796788,47.22021626118796,-69.5413689834616,33.45562429924722,1.122272707031903
536,20160807,BTC,592.6900024,587.7709961,597.5130005,586.815979,82398400,79.03279939386994,2.9602060355381035,0.00699477105294477,-20.794033903061177,46.47358661072045,-112.11554661783946,38.68833679789848,1.2182721521029192
537,20160807,ETH,10.91160011,10.85919952,11.08959961,10.77999973,16551000,79.03279939386994,2.9602060355381035,0.00699477105294477,-0.4244805403631915,47.29843557339265,-54.05599823887593,31.12368718631729,1.2182721521029192
538,20160808,BTC,591.0540161,592.7360229,592.9940186000001,588.0469971,61194100,90.39824062585829,0.5865040536505304,0.015254632705570259,-20.205702319589363,46.28232389564252,-103.6503059352396,38.68833679789849,1.1615094937271049
539,20160808,ETH,11.24540043,10.91349983,11.3288002,10.85900021,14956700,90.39824062585829,0.5865040536505304,0.015254632705570259,-0.3926029978616974,48.168092393811264,-39.6092988169787,27.37945134798121,1.1615094937271049
540,20160809,BTC,587.8010254,591.0380249,591.0910034,584.7930298,92228096,86.1075207106769,2.8812633405261456,0.011217085725267141,-19.773992190768126,45.89381168646409,-98.89943596492893,40.00328265005424,1.1623506971058852
541,20160809,ETH,12.24429989,11.27460003,12.45460033,11.19999981,36656600,86.1075207106769,2.8812633405261456,0.011217085725267141,-0.2834693196943494,50.687175883877394,14.295771629962182,11.378488832219691,1.1623506971058852
542,20160810,BTC,592.1030272999999,587.6480102999999,599.9840088,586.3709717,102905000,89.8777438774705,1.111498704705503,0.010757104717111332,-18.867233480492587,46.50812281908404,-80.99628283660658,31.74843066393317,1.207830125135413
543,20160810,ETH,12.14319992,12.22980022,12.45779991,11.98250008,28096300,89.8777438774705,1.111498704705503,0.010757104717111332,-0.20280026095710468,50.43055522034479,27.091658413346646,11.335999713643222,1.207830125135413
544,20160811,BTC,589.1199951,592.1240234,597.5419922,589.1199951,74514400,78.3731122612953,1.6183453068437146,0.008542283762892566,-18.179761464218245,46.132408132486454,-75.71592797303624,31.748430663933163,1.1089856821693291
545,20160811,ETH,11.69089985,12.13819981,12.272399900000002,11.63379955,17505000,78.3731122612953,1.6183453068437146,0.008542283762892566,-0.1733678101158329,49.27596583743648,0.6141182660882156,15.108788247618124,1.1089856821693291
546,20160812,BTC,587.559021,588.7979736000002,589.9099731000001,583.8109741000002,69218000,64.03545920923352,12.76426614758041,0.20027528061667965,-17.5584891691567,45.931544448959905,-78.016986934286,34.38750079524935,1.07985441969263
547,20160812,ETH,11.7784996,11.68889999,12.04160023,11.63510036,13690100,64.03545920923352,12.76426614758041,0.20027528061667965,-0.14134448185305537,49.507577002105315,-6.5279639867385075,15.108788247618133,1.07985441969263
548,20160813,BTC,585.5880127,587.3569946,589.7739868,584.9790039,43563000,73.50223289988935,4.483198609333381,0.014568401923892084,-17.028872059592572,45.67179217176293,-72.64262020035186,34.38750079524935,1.0246605196003014
549,20160813,ETH,11.57129955,11.77040005,11.79109955,11.51179981,7539490,73.50223289988935,4.483198609333381,0.014568401923892084,-0.13117299523445425,48.96055812968113,-23.01479828211925,16.543663861629547,1.0246605196003014
550,20160814,BTC,570.4730225,585.5889892999999,585.6660156,564.7810059,60851100,80.93575838394463,7.014662060205394,0.0495799181138441,-17.625622862989417,43.71078321735613,-89.2066172819735,43.8295724664006,0.7619257162480918
551,20160814,ETH,11.19480038,11.58329964,11.69460011,11.09910011,8680160,80.93575838394463,7.014662060205394,0.0495799181138441,-0.15174315464496502,47.96435776557,-44.002059543400016,21.30296026980502,0.7619257162480918
552,20160815,BTC,567.2399902000002,570.4940186000001,573.5800171,563.2399902000002,57262300,70.64822021762538,2.4023673093436817,0.9494127471201942,-18.150206577601352,43.29940726132416,-92.17894727343274,44.48117596163457,0.7164700560603383
553,20160815,ETH,11.2184,11.20170021,11.3107996,11.00010014,7500840,70.64822021762538,2.4023673093436817,0.9494127471201942,-0.16424751891721634,48.032921250582504,-53.456049644373586,22.4371914220434,0.7164700560603383
554,20160816,BTC,577.4390258999998,567.242981,581.7379761,566.7160034,58405200,78.69378251035232,5.271395042171476,0.03482203951865158,-17.540766964315935,44.98896280969221,-74.64527038528077,35.5807294840973,0.8534935158666365
555,20160816,ETH,11.13969994,11.22869968,11.23729992,11.00279999,7051510,78.69378251035232,5.271395042171476,0.03482203951865158,-0.17845068637614148,47.81557375179158,-56.57717113979427,22.4371914220434,0.8534935158666365
556,20160817,BTC,573.2160034,577.7609863,580.8939819,571.4299927000002,54443000,70.60209992155433,5.384349369310066,0.013550660356173694,-17.200270293185667,44.42197943721111,-70.74659744521095,35.580729484097304,0.7736626616445574
557,20160817,ETH,10.75279999,11.13319969,11.15480042,10.74860001,8833760,70.60209992155433,5.384349369310066,0.013550660356173694,-0.2184087117347442,46.73997330610742,-73.3094056164451,25.584048751707638,0.7736626616445574
558,20160818,BTC,574.3179932,573.7069702,577.7919922,573.4299927000002,59896600,82.56587412953377,1.4124304671889618,0.0216957390040804,-16.649576902515946,44.610418035729566,-66.97926787122603,35.58072948409731,0.7870363002734151
559,20160818,ETH,10.756099699999998,10.74750042,11.00909996,10.74479961,6935800,82.56587412953377,1.4124304671889618,0.0216957390040804,-0.2469626440612327,46.750541411963326,-73.23350199208265,25.632268568267097,0.7870363002734151
560,20160819,BTC,575.6300049,574.3389892999999,578.2379761,574.1820068,50631600,78.05140491295607,5.199034586363427,0.7495606337256326,-15.923721296721624,44.84075756416453,-62.01776909022318,35.025280261872545,0.8043542270198557
561,20160819,ETH,10.74870014,10.74629974,10.80109978,10.72789955,5390850,78.05140491295607,5.199034586363427,0.7495606337256326,-0.26710984774602764,46.72903163356471,-73.59635965858948,25.860634342216652,0.8043542270198557
562,20160820,BTC,581.6970215,576.0839844,582.8179932,575.4569702,45301400,73.24140325933695,1.7521657130259385,0.006431212443985146,-14.689585565884613,45.91663991590946,-51.359041663814104,29.21405427693728,0.905341640573883
563,20160820,ETH,11.24740028,10.75010014,11.30070019,10.74909973,7443540,73.24140325933695,1.7521657130259385,0.006431212443985146,-0.2400683597321116,48.38474154532212,-46.03674838582726,14.72762157104405,0.905341640573883
564,20160821,BTC,581.3079834,581.9390258999998,584.15802,580.2180176,38299400,74.58899774588645,2.403447265871762,0.007556157178903789,-13.586301801072977,45.857307060775575,-44.81730125383644,27.497863105014098,0.8910248256200252
565,20160821,ETH,11.17920017,11.25329971,11.25380039,10.993900300000002,4355660,74.58899774588645,2.403447265871762,0.007556157178903789,-0.22158665157430413,48.17292226350013,-38.91954716193886,14.727621571044056,0.8910248256200252
566,20160822,BTC,586.7529907,581.3109741000002,588.4479980000001,580.5939941,72844000,78.81526714563371,1.147072716293141,0.03766059451275972,-12.13271648231671,46.8516687159426,-34.91515207829556,21.954674708094508,0.982111727429719
567,20160822,ETH,11.12090015,11.1850996,11.34080029,11.07499981,6588920,78.81526714563371,1.147072716293141,0.03766059451275972,-0.20923219063354814,47.98714657578283,-31.01857998409056,12.743188468049693,0.982111727429719
568,20160823,BTC,583.414978,586.7709961,589.473999,581.6339722,85349200,89.3371660447309,2.6167855122104475,2.0460498799388773,-11.121883225867123,46.312265762963285,-33.15780838295273,20.614038308610144,0.9146934117807025
569,20160823,ETH,11.03059959,11.13700008,11.22999954,10.89799976,6489380,89.3371660447309,2.6167855122104475,2.0460498799388773,-0.20437182071341375,47.692446340999545,-38.51939482313959,15.906551020288727,0.9146934117807025
570,20160824,BTC,580.1820068,583.4119873,583.5900268999999,579.8549805,56328200,80.87987660616636,1.116687541374728,0.0034358406721182178,-10.461075576718258,45.78413630796727,-40.201004123515986,22.199246083654543,0.8517874970458443
571,20160824,ETH,11.03600025,11.02429962,11.15460014,11.00949955,4423420,80.87987660616636,1.116687541374728,0.0034358406721182178,-0.19780399310406338,47.71231344808067,-33.22777340911046,15.906551020288711,0.8517874970458443
572,20160825,BTC,577.7609863,580.1799927000002,580.4509887999999,575.1669922,136130000,73.13366021681577,6.845515918930357,0.0208240157720212,-10.017264089994796,45.38321466246167,-48.62293102320498,26.34244762855607,0.8189368424275587
573,20160825,ETH,11.35739994,11.03129959,11.38510036,11.01679993,8552380,73.13366021681577,6.845515918930357,0.0208240157720212,-0.1647653609591142,48.90699872397486,-10.0135133816537,9.973695192719893,0.8189368424275587
574,20160826,BTC,579.651001,577.7529907,580.6229857999998,576.8579712000002,48856800,66.08854335173965,2.8906902448105125,0.02076649364793326,-9.404621278603372,45.76674534948061,-42.37696795524048,26.079121788537634,0.8389701274637543
575,20160826,ETH,11.29539967,11.35239983,11.44540024,11.2112999,5857850,66.08854335173965,2.8906902448105125,0.02076649364793326,-0.1419486153064735,48.68501518137544,2.7935267216460096,8.42173363782468,0.8389701274637543
576,20160827,BTC,569.9470215,579.4520263999998,579.8449707000002,568.6300049,59698300,76.73716146312654,5.246716716635556,0.016122077751123953,-9.591561927312455,44.12112917386887,-65.76267992765331,33.19885065406836,0.6864314330677841
