date,count,neutral,positive,negative
2013-09-10,97,96.41342532634735,0.5859348676701437,0.0006396383095808034
2013-09-11,96,95.99960911273956,0.00014918756883863793,0.00024218719730839666
2013-09-12,98,71.63307495368645,26.297286541282194,0.06963836016968017
2013-09-13,94,92.99929511593655,0.9993700363404208,0.001334771231650933
2013-09-14,98,95.99948443868561,2.0002837636033215,0.00023266103030472607
2013-09-15,97,87.00038488085693,9.99953675970132,7.861676644971283e-05
2013-09-16,100,84.42025197898374,15.578948599078519,0.0007991225661463375
2013-09-17,98,86.00006207778938,11.999792613011243,0.00014590537569603157
2013-09-18,97,81.00034039144202,15.999480502913721,0.00017913098332122956
2013-09-19,100,87.99987040899873,11.999934877423007,0.00019422989600137441
2013-09-20,96,86.99992659207464,9.00000410351053,6.979683710994777e-05
2013-09-21,90,78.00007775305721,11.999831755325822,8.986346041961468e-05
2013-09-22,97,82.00019203894567,14.999775813474258,3.245383918581979e-05
2013-09-23,93,82.82000738640545,10.178049208273134,0.0019438443633461588
2013-09-24,95,83.69456185366562,11.302900212452297,0.0025381877151637866
2013-09-25,94,81.93243885272136,12.066908325827573,0.0006528691004259457
2013-09-26,95,83.39292958128459,11.606689066344327,0.0003815328101934856
2013-09-27,93,81.47578908951186,11.515625302256568,0.008585893209707152
2013-09-28,97,96.55434799194336,0.4396883916355523,0.005964492984600334
2013-09-29,96,95.65647548437119,0.337566633612858,0.00595773737785521
2013-09-30,92,85.19997787794364,6.791700050864037,0.00832245613855953
2013-10-01,93,90.57752435375005,2.4103946491838055,0.012082090135212553
2013-10-02,96,91.72856129592401,4.189420532713262,0.08201876164920918
2013-10-03,99,89.83394945599184,9.141176228181159,0.024875144565639218
2013-10-04,100,96.94511942984536,3.0414998539264095,0.013380851656597414
2013-10-05,100,83.116602036127,16.830141597396192,0.053256256826328396
2013-10-06,100,94.60140550555661,5.386870804535909,0.011723755603583186
2013-10-07,98,84.12950030714273,13.806837649873618,0.06366178132390132
2013-10-08,90,86.76363551430404,3.2242766740840914,0.012087355342488948
2013-10-09,98,80.57952713324084,17.230865490784794,0.18960722347328485
2013-10-10,90,80.69702237285674,9.264497382484528,0.03848115824745335
2013-10-11,91,62.95274644361962,27.973011677131243,0.07424131279903179
2013-10-12,92,79.84109421307221,12.116287596589626,0.04261869925575468
2013-10-13,93,84.66715421434492,8.29819500412275,0.03465034368793596
2013-10-14,99,82.84217495397036,16.112229059999205,0.045596017171952496
2013-10-15,95,81.7884217810979,13.17623903875182,0.03533837453513655
2013-10-16,98,85.13970951829106,12.801968727569943,0.058321036525754266
2013-10-17,93,77.14321755524725,15.78155045726471,0.07523190417390957
2013-10-18,96,90.85545470751822,5.123938640534254,0.020607493656301656
2013-10-19,94,81.93342164857313,12.031307362375516,0.03527093074078902
2013-10-20,95,78.4994896966964,16.456737508259454,0.04377233426831317
2013-10-21,100,90.87827873866081,9.107045227381253,0.01467518904488685
2013-10-22,99,85.65350956120528,12.950583163615434,0.395906811555502
2013-10-23,95,81.75388722703792,13.20467616024104,0.041436599723288836
2013-10-24,98,84.99720258417074,12.985339746522516,0.01745746633783618
2013-10-25,98,92.98191643599421,5.006971820458505,0.011111582829892441
2013-10-26,94,85.3786191418767,8.602714668173705,0.018666404642130985
2013-10-27,100,86.95533266989514,13.024728396304685,0.01993871484977916
2013-10-28,98,89.88970874715596,7.9679357693417945,0.14235537104300988
2013-10-29,98,83.09057285960728,14.882605261560315,0.026822001547472496
2013-10-30,96,83.16745901620016,12.79997835996611,0.032563080327879135
2013-10-31,96,88.04637072423475,7.9326539264486975,0.020975746092034342
2013-11-01,94,77.22675277618691,16.73769010142467,0.03555730974682092
2013-11-02,96,85.6349641494453,10.321657160632839,0.043378873174901855
2013-11-03,95,86.0237405496282,8.963810179314518,0.012448563068090834
2013-11-04,94,71.0966904369343,21.88354926545816,1.0197597153930396
2013-11-05,97,85.14262116025202,11.838223232934864,0.01915662202559787
2013-11-06,98,79.00625129866603,18.889009457042704,0.10473873123317823
2013-11-07,94,83.00251225032298,10.967786028740573,0.029701899597215586
2013-11-08,97,73.2199617207516,23.68780486040628,0.09223347951417082
2013-11-09,97,78.30664179567248,18.65300839872706,0.040349996723190173
2013-11-10,100,83.86956553300843,16.10049938062411,0.02993590077331021
2013-11-11,93,74.7748539168881,18.184592648625024,0.04055334991275572
2013-11-12,97,77.98953553546593,18.985862960953533,0.02460098433345337
2013-11-13,96,82.1353668250149,13.82059537461529,0.04403730247315352
2013-11-14,95,71.26032826277924,23.723388851305483,0.01628234801061268
2013-11-15,91,83.44135040789843,7.528615226334644,0.03003418722697404
2013-11-16,93,76.4548692491303,16.515388424814923,0.029742756994973973
2013-11-17,97,90.67732490426806,6.236080614123657,0.08659502258234397
2013-11-18,91,81.69148047340315,8.196358258896025,1.1121611743306001
2013-11-19,93,84.62677951724964,8.302893094190157,0.0703267369131737
2013-11-20,97,83.9501828078428,13.010985036702504,0.03883255890985993
2013-11-21,99,72.14197437626581,26.617931462447945,0.2400934007096076
2013-11-22,93,75.12561750497662,17.67012733598804,0.20425525275315692
2013-11-23,99,76.64017498042813,22.258446641501784,0.1013787832435522
2013-11-24,94,81.67830552317491,12.221094750327781,0.10060039015872846
2013-11-25,100,75.85116155653577,24.029027428333784,0.11981070816370831
2013-11-26,90,70.92759106249105,18.99934046131358,0.07306937874754205
2013-11-27,96,80.48981300875812,15.398211125550466,0.11197720900282704
2013-11-28,96,84.26797495092796,11.506460312157285,0.2255652037019349
2013-11-29,94,82.35591199339979,11.554394603481603,0.08969481150785974
2013-11-30,94,85.9906429136172,7.831731432654349,0.17762663408639767
2013-12-01,98,87.1530709444778,9.760797796660967,1.0861315913634915
2013-12-02,96,85.26419003191404,10.59124932183774,0.144560809085176
2013-12-03,95,79.70216809306294,15.079512111698469,0.21832112880471222
2013-12-04,99,80.44826022721827,18.288037833338496,0.26370336870767197
2013-12-05,95,81.06150998343703,13.717986732692761,0.22050407622530976
2013-12-06,100,77.19656380731612,22.582700552171318,0.22073622385034852
2013-12-07,99,80.58990215819077,18.32864386996199,0.08145515462886332
2013-12-08,98,79.83889608690515,18.037427333794838,0.12367800837624543
2013-12-09,99,81.39219945063815,17.52165248611087,0.08615037280660864
2013-12-10,98,84.56369782052934,13.31390839641982,0.12239505256809124
2013-12-11,98,81.79151706816629,16.090118384022915,0.11836628178514985
2013-12-12,99,78.56626488640904,20.318232270483584,0.11550389244052894
2013-12-13,99,73.30517635634169,25.53827713689039,0.15654756140760107
2013-12-14,98,77.03385076764971,20.711038531848402,0.2551119711842649
2013-12-15,100,75.8983678133227,23.943036741733252,0.1585961787438528
2013-12-16,99,76.39441374875605,22.451879288638388,0.1537091747072754
2013-12-17,98,79.43940946366638,18.42163150076607,0.13896042698103983
2013-12-18,96,80.03901986894198,15.805521963055963,0.15545875304444934
2013-12-19,99,88.11464484035969,10.776271598090476,0.10908533246838736
2013-12-20,100,84.07578211138025,15.821343900175004,0.10287524157591754
2013-12-21,100,75.92385911941528,23.86261330084313,0.21352958483555007
2013-12-22,100,77.27258247858845,22.574463600962403,0.15295541852368189
2013-12-23,99,80.6033685613802,18.317007015052983,0.07962577532590487
2013-12-24,98,79.93511964497156,17.92464402846982,0.14023808480489208
2013-12-25,99,77.9493308737874,20.855797401853607,0.1948725866175014
2013-12-26,100,79.36505239177495,20.471945672540855,0.16300385640566262
2013-12-27,100,92.19920964445919,7.733375487948697,0.06741632532962072
2013-12-28,100,83.32719367323443,16.568285967216283,0.10452247991613106
2013-12-29,100,88.98882868885994,10.909876759485105,0.10129626414408754
2013-12-30,90,78.28597227204591,11.612342679756555,0.10168680218144743
2013-12-31,93,82.3297471050173,10.575476104119224,0.09477831210244503
2014-01-01,93,83.69238569286267,9.190403987701277,0.11721199084999512
2014-01-02,94,82.83775108866394,10.890437616151834,0.2718121751020828
2014-01-03,96,78.18393673747778,17.60956818214627,0.2064960719102249
2014-01-04,96,80.84769873296318,15.019101095129717,0.13320172121927598
2014-01-05,100,80.06659575108279,19.79453313375985,0.13887226593534763
2014-01-06,99,78.91191886854358,19.88495427069501,0.20312870903374858
2014-01-07,98,82.40590174123645,15.512347310047813,0.08175163287758735
2014-01-08,100,80.47719078930095,19.342421204010858,0.18038978326031696
2014-01-09,100,75.14515776839107,24.665174789399614,0.1896695762022489
2014-01-10,98,76.65131134772673,21.224682953788484,0.12400696226555041
2014-01-11,100,80.93401091173291,18.91571118288642,0.15027931960827878
2014-01-12,96,78.21632755361497,17.558918117271467,0.22475509252018178
2014-01-13,97,78.35592313972302,18.489412274322916,0.15466657208111556
2014-01-14,100,68.8832604745403,30.91268242735143,0.2040583107901277
2014-01-15,98,73.61190483346581,24.216023602992657,0.17207362465748233
2014-01-16,100,72.28997335163876,27.55327734932411,0.15675128124763127
2014-01-17,97,79.21008851286024,17.66535430275477,0.12455886409930983
2014-01-18,98,68.74283212982118,29.08330915185568,0.17385998648708423
2014-01-19,99,67.64070946071297,31.114454441572178,0.24483736847131254
2014-01-20,99,68.06836414290592,30.73729816334309,0.19433851566556726
2014-01-21,97,65.3047610539943,31.445073741853392,0.25016648342272596
2014-01-22,95,62.02640194259584,32.72659011154049,0.2470092462977469
2014-01-23,92,69.16589711094275,22.63652726309177,0.19757685149321702
2014-01-24,100,73.81230630353093,25.97273782777192,0.21495760159810118
2014-01-25,95,62.22469352837652,32.520137072521656,0.2551699715147926
2014-01-26,100,70.02261652424932,29.339578945206696,0.6378052788771011
2014-01-27,94,72.90081808716059,20.56950198489926,0.5296808473698675
2014-01-28,97,73.60132787376642,23.03555663635635,0.3631164016755495
2014-01-29,95,79.52401029365137,15.2646623924308,0.21132827343432936
2014-01-30,100,78.94061232372405,20.63547394871511,0.4239142399729161
2014-01-31,98,73.16842040599222,23.830093771407142,1.0014868183106405
2014-02-01,97,71.66652013733983,24.792744715983254,0.5407362015852808
2014-02-02,100,69.27372071146965,30.210984686848267,0.5152949600371173
2014-02-03,95,64.96860359981656,29.58189322987827,0.4495039836193264
2014-02-04,90,67.78879351913929,21.959154597863872,0.25205250106550636
2014-02-05,98,84.17972063736005,13.463268386282213,0.35701166400473205
2014-02-06,97,74.03884173929691,22.223565828166834,0.7375923357946359
2014-02-07,99,85.25336622074246,13.53692207582939,0.20971173121677467
2014-02-08,98,79.21643794327974,18.427651019543152,0.35591117068859646
2014-02-09,97,73.48400608822703,23.135654420226324,0.3803410760941315
2014-02-10,98,79.91873161494732,16.826790413011842,1.254478892089292
2014-02-11,98,81.56904887408018,16.16732421245216,0.26362749337457103
2014-02-12,98,86.86315190047026,10.814853616034034,0.3219950496662243
2014-02-13,97,78.64516556618037,17.108826652642584,1.246008172588212
2014-02-14,100,82.5250790938735,16.600179476480477,0.8747417318019384
2014-02-15,100,84.72373197926208,14.002980855287875,1.2732867535305878
2014-02-16,95,79.87070537731051,14.7805752191776,0.3487205253150574
2014-02-17,100,90.27037400752306,9.513918531152552,0.21570831415115066
2014-02-18,98,83.41652392596006,14.325201607559158,0.2582748040542615
2014-02-19,95,85.25001455843449,9.596260575891984,0.15372486012103792
2014-02-20,97,86.0760603286326,10.737549661672327,0.18638979609990258
2014-02-21,99,84.05703818798065,14.588260929077574,0.35470175427000505
2014-02-22,93,76.54784828983247,15.972786227771252,0.4793661164505174
2014-02-23,100,83.35530815273523,16.377837602294896,0.2668537645858535
2014-02-24,100,81.0921526029706,18.301370669555798,0.6064779512682748
2014-02-25,99,83.42738280678168,14.146267877169118,1.4263501082135797
2014-02-26,99,82.59831555187702,16.088784273877913,0.31290124147830767
2014-02-27,96,74.40335440821946,21.340374401828782,0.2562710324337747
2014-02-28,98,71.29595778882504,26.35269794049278,0.3513454232735711
2014-03-01,95,74.22396159623779,20.556535969197967,0.2195033559268591
2014-03-02,100,77.14265881478786,22.64071993797807,0.21662112020235824
2014-03-03,97,76.08003069460392,20.681491316402603,0.23847849139252197
2014-03-04,99,84.37732431292534,14.450807263283947,0.17186886354621222
2014-03-05,96,70.2508241981268,25.416754111637747,0.3324223768660861
2014-03-06,96,66.71538227424026,28.851665433966552,0.43295252019685293
2014-03-07,95,70.21176670491695,24.645588037302666,0.14264492157651176
2014-03-08,94,62.708161246962845,30.26282122561938,1.0290174021284955
2014-03-09,98,72.53403361141682,25.26475780142577,0.20120915833641817
2014-03-10,100,73.96894845925272,25.799444617111774,0.2316078271360702
2014-03-11,100,71.07937222160399,28.612008822479737,0.30861957486800407
2014-03-12,100,79.30611233785748,20.425177612328934,0.2687104944660774
2014-03-13,97,72.90897136647254,23.69539171729276,0.39563792826237076
2014-03-14,98,79.98461116105318,17.853817049457998,0.16157233055987774
2014-03-15,95,74.6809239462018,20.137857559286214,0.18121878166447303
2014-03-16,93,71.21016472333804,21.56781159818067,0.22202372804269288
2014-03-17,96,81.64010827505626,14.226686646762435,0.1332052358631799
2014-03-18,99,82.04466421795951,16.746127532864158,0.20920822153630425
2014-03-19,95,75.9986984655261,18.578137194444977,0.42316412993411134
2014-03-20,97,83.02651109546423,13.426750813836167,0.5467386747114951
2014-03-21,95,81.28487057238817,13.060336541251349,0.6547935173080788
2014-03-22,95,77.2457098524028,17.559819580941397,0.19447246384043737
2014-03-23,98,83.97309663146734,13.700726672179362,0.3261772103006386
2014-03-24,98,86.15031426027417,11.677601374759275,0.17208477869460737
2014-03-25,94,80.13175524771214,13.681627020651764,0.18661842297113296
2014-03-26,96,82.27100875228643,13.569309785027206,0.15968145172785597
2014-03-27,98,83.77330565080047,13.98862691118073,0.23806808357550224
2014-03-28,98,84.05754356086254,13.73391812948662,0.20853859934299024
2014-03-29,96,76.72960864380002,18.945757998585034,0.3246343928873543
2014-03-30,99,84.38918959908187,14.423754042170788,0.1870560081013366
2014-03-31,100,83.96890665471437,15.382165342588078,0.6489281267039928
2014-04-01,97,83.23958562128246,13.545930695166497,0.21448392313024556
2014-04-02,99,78.40158167295158,20.347889147801173,0.2505308165934217
2014-04-03,97,75.7348214443773,21.15572112928755,0.1094576086139405
2014-04-04,99,81.51400735601783,17.37677543391526,0.10921719521632767
2014-04-05,99,75.04172473400831,23.71657547342071,0.24170069874502786
2014-04-06,98,80.38781910017133,17.496195238437576,0.11598638955162954
2014-04-07,99,72.92993798479438,25.803336116655487,0.2667259680089771
2014-04-08,97,73.63745134323835,23.165731907638403,0.19681714513103898
2014-04-09,100,82.1623904928565,17.696547946086696,0.14106185313969632
2014-04-10,99,82.71218578517437,16.15147097854232,0.13634386467230541
2014-04-11,98,72.1259183473885,24.609658034718933,1.2644235199463552
2014-04-12,98,74.47923105582595,23.24994534415686,0.2708241180416735
2014-04-13,98,68.45627466961741,29.32540215992233,0.21832340143402007
2014-04-14,97,80.75547664240003,16.136670582186255,0.10785256867523074
2014-04-15,98,75.72400050522515,21.981344511158373,0.2946544118234158
2014-04-16,96,76.07099430263042,19.77913016956353,0.14987585561335948
2014-04-17,100,78.51258913613856,21.236567113538833,0.2508441704042035
2014-04-18,100,90.7659994661808,9.112719127884898,0.12128204813465615
2014-04-19,100,85.13945619389415,14.621479884185762,0.23906429057270628
2014-04-20,99,80.99205933511257,17.73550764951382,0.2724329142450834
2014-04-21,98,82.66360968723893,15.102652334644734,0.233738916113424
2014-04-22,100,82.8715160600841,16.92329727591903,0.2051876942429125
2014-04-23,100,84.26809791475534,15.489430984882128,0.24247174396771598
2014-04-24,99,84.79534742236137,14.056950449633739,0.14770240906272392
2014-04-25,98,82.80180445313454,15.012537151682023,0.185658532383556
2014-04-26,99,89.74922273308039,9.144747608550487,0.10602881101029027
2014-04-27,100,87.50689884647727,12.395660845998231,0.09744087923255051
2014-04-28,98,86.31943944841623,11.504036468858603,0.17652441976215982
2014-04-29,97,87.63672081381083,9.270055399996206,0.09322351755820435
2014-04-30,98,86.5987053886056,11.289311321071684,0.11198435034027909
2014-05-01,99,88.92224298417568,10.000623020379487,0.07713343152856567
2014-05-02,100,91.21615325473249,8.685860895874097,0.09798556233565137
2014-05-03,98,89.47056793048978,8.440652953553096,0.08877842953755888
2014-05-04,95,77.22840961068869,17.596832648221344,0.1747578038437112
2014-05-05,97,87.71293483674526,9.206090063289977,0.08097541800302821
2014-05-06,97,79.52640726044774,17.319180350766118,0.1544130027479369
2014-05-07,97,82.78171516954899,13.923339373758832,0.2949456191993711
2014-05-08,99,84.31982413493097,14.504607893776862,0.175567820125881
2014-05-09,97,79.25561286322773,17.561563657798885,0.1828239013717763
2014-05-10,99,86.33567003884261,12.561626319645681,0.10270371355627184
2014-05-11,99,90.69738397374749,8.24195814353442,0.06065787912099552
2014-05-12,100,88.72972752153873,11.197464021058314,0.07280897270335629
2014-05-13,98,85.22792717348784,12.71989709056925,0.05217601453325926
2014-05-14,99,82.69450769753894,16.175210566118626,0.1302823485833926
2014-05-15,94,75.39363091811538,18.43243759072979,0.17393161701881965
2014-05-16,87,70.54653035476804,16.30554656445086,0.14792291104939181
2014-05-17,93,70.86458009853959,21.812402617037513,0.32301775359388785
2014-05-18,96,82.69271046668291,13.089071246601401,0.2182183839363816
2014-05-19,99,73.1338471428362,25.692044457443476,0.17410724001424427
2014-05-20,96,85.65551501885056,10.058656605048371,0.2858293785939523
2014-05-21,95,84.63759520673193,10.132525142890657,0.2298805802722974
2014-05-22,94,81.24428889900446,12.496603975566464,0.2591070763126311
2014-05-23,96,82.421326930732,13.46280710705499,0.11586612222434667
2014-05-24,100,89.22139871865511,10.621271024206491,0.15733004077770119
2014-05-25,100,85.40252334997058,14.368980730097945,0.2284954313386507
2014-05-26,99,78.62381165102124,20.224614498321305,0.15157362599194357
2014-05-27,100,82.56947955302894,17.04201163893034,0.3885084542783446
2014-05-28,97,85.00895040482283,11.769162692708889,0.22188660790692438
2014-05-29,100,84.4941429309547,15.20243896698788,0.3034183537435382
2014-05-30,95,76.88441755995154,17.916032065544893,0.19955067186987385
2014-05-31,96,75.34234253689647,20.4453563305549,0.21230117675222004
2014-06-01,100,80.87074891384691,18.87644201904562,0.2528093187411571
2014-06-02,99,77.29583856649697,21.35783066964978,0.34633048969754654
2014-06-03,98,77.49778214842081,20.2109253316006,0.29129272153591756
2014-06-04,99,82.86660328507423,15.913880615788987,0.2195176898560085
2014-06-05,97,85.44224803522229,11.450534349149699,0.10721782898922338
2014-06-06,98,81.06087596714497,16.795573764799116,0.1435495324217797
2014-06-07,99,84.11781434227305,13.660838108462706,1.2213475651552947
2014-06-08,99,81.12531566433609,17.61212113689581,0.2625626788312232
2014-06-09,100,84.19052519992692,15.632220201717752,0.1772543000972462
2014-06-10,99,80.95329108810984,17.519000194952465,0.5277087747607325
2014-06-11,99,80.1443397863768,18.535568480091715,0.32009234124320685
2014-06-12,99,84.87245225161314,13.943767297901099,0.18377948744587513
2014-06-13,99,86.65801460295916,12.014748018690861,0.32723746251046393
2014-06-14,99,80.51883971877396,18.18755726546147,0.29360260876425315
2014-06-15,99,85.59512149915099,13.284747608358439,0.12013130062399568
2014-06-16,100,88.13975930633023,11.782550699760627,0.07768944026616964
2014-06-17,97,79.60003092535771,17.16767746458762,0.23229108370970053
2014-06-18,98,88.20606859773397,9.72302256568112,0.07090900429859914
2014-06-19,100,82.02109434083104,17.814386687202507,0.16451880277720576
2014-06-20,99,68.3840984031558,30.298196110435413,0.31770575839395576
2014-06-21,99,77.81750878319144,20.96552158134622,0.21696998404058476
2014-06-22,98,85.94820495322347,11.904686320299252,0.1471092925542017
2014-06-23,100,76.81515562534332,22.73365602287128,0.4511896492982288
2014-06-24,99,76.99944941326976,21.674873988979016,0.3256768985705669
2014-06-25,96,77.2718865183706,18.631429886332338,0.0966840511761653
2014-06-26,98,81.47517488552603,16.23255404109039,0.2922718810947984
2014-06-27,95,85.2338682115078,9.537203006854375,0.22892875837077398
2014-06-28,99,84.9842599206604,13.737370543554686,0.27836915823723274
2014-06-29,95,87.60801416262984,7.245445050345916,0.14654035869793347
2014-06-30,99,87.15720515698195,11.668335591156117,0.17445995609585552
2014-07-01,99,84.63364625349641,13.526611597826147,0.8397414782313604
2014-07-02,97,82.38210691511631,14.464390033228327,0.15350358996021285
2014-07-03,93,84.86516961082816,8.061196887191013,0.07363353269244044
2014-07-04,97,88.25659401714802,8.681365058856374,0.0620417981405339
2014-07-05,98,85.95553994955844,11.841954986620953,0.2025057290389114
2014-07-06,91,75.70672717494587,15.144770844106242,0.14850202181608552
2014-07-07,99,85.60072527360171,13.272516192256866,0.12675808286571666
2014-07-08,93,77.52079656720161,15.380770506279966,0.09843402809750401
2014-07-09,94,76.28985073417425,17.518075034334608,0.1920748834498731
2014-07-10,100,85.20049514248967,14.676349150156062,0.1231565185114647
2014-07-11,99,84.3400122821331,14.531730995894033,0.128257316970668
2014-07-12,98,73.7270712479949,24.00182583486347,0.27110440869352104
2014-07-13,97,81.5050847157836,15.271774276589786,0.22314178687172515
2014-07-14,99,71.3927141726017,27.391719050169087,0.21556759520293056
2014-07-15,95,68.44981858879328,26.274465412534965,0.2757158258042516
2014-07-16,100,79.91857985407114,19.863654414459198,0.21776655086746288
2014-07-17,96,71.23357322067022,24.495574594428597,0.27085205770659826
2014-07-18,99,67.37136254832149,31.26892000630015,0.3597177107377689
2014-07-19,95,80.95727088302374,13.903689929670616,0.13903956656417904
2014-07-20,100,75.72038315609097,24.02470863765612,0.2549082542540795
2014-07-21,100,75.6142785847187,24.162486973023935,0.22323543952475688
2014-07-22,100,74.72802570834756,25.002063061232008,0.26991290871136187
2014-07-23,99,69.81468676775694,28.936756449591748,0.24855868835089723
2014-07-24,96,74.19232762977481,21.631153383154306,0.1765199498850194
2014-07-25,98,75.87904118746519,21.86925762063751,0.2517017217328643
2014-07-26,100,82.24638498947024,17.533195861375177,0.22042023265748156
2014-07-27,95,83.01395703852177,11.853156498415867,0.1328878651949843
2014-07-28,99,83.64982537180185,15.159729084271175,0.19044741466616344
2014-07-29,99,83.36544298008084,15.503871641837529,0.1306865452134076
2014-07-30,96,88.46139584481716,7.470963103009083,0.0676432152221409
2014-07-31,99,79.23932514339685,19.405304457279925,0.3553698836456505
2014-08-01,98,83.93764304742217,13.90647188958196,0.15588461958864386
2014-08-02,98,86.7447065860033,11.024583173400746,0.23071124135158172
2014-08-03,98,77.20751848071814,20.53952254303853,0.25295944824906513
2014-08-04,98,84.59274916653521,13.278878784632003,0.12837257524205725
2014-08-05,98,84.86946593225002,12.981613089604453,0.14892259311915268
2014-08-06,94,79.89408740401268,13.865416166519559,0.24049741742155817
2014-08-07,97,85.02174035832286,11.900467956223082,0.0777926930847812
2014-08-08,98,74.13732918332971,22.639152266992802,1.2235184235030658
2014-08-09,95,85.97358624264598,8.950418271280173,0.07599716399493417
2014-08-10,94,84.32454963028431,9.082322346497305,0.5931297683718526
2014-08-11,99,90.57429098151624,8.323808565835748,0.10190164890309106
2014-08-12,99,81.89878962188959,16.720181079896555,0.38103077288821297
2014-08-13,99,73.18756311759353,25.57745406682815,0.23498365159727186
2014-08-14,98,69.55941958725452,28.22806264560064,0.21251894976897034
2014-08-15,100,78.82040781900287,20.931908664800268,0.24768403070980227
2014-08-16,99,71.23186455721591,27.5789619650891,0.18917554401053271
2014-08-17,99,85.93253391981125,12.977004574156954,0.09046342074734426
2014-08-18,99,81.15188750997186,17.59060454827012,0.25750927582154937
2014-08-19,97,85.14905466511846,11.675850935124272,0.1750956097290448
2014-08-20,98,81.05433879047632,16.76556845940795,0.18009447337524875
2014-08-21,99,80.06083738058805,18.6965790122644,0.24258514127767228
2014-08-22,98,74.425481274724,23.41594852632931,0.1585710225418815
2014-08-23,100,77.34331742674112,22.455790241124564,0.20089417179986668
2014-08-24,100,71.10900550335646,28.67721846364939,0.21377789980306616
2014-08-25,98,71.18721454963088,26.601005322058143,0.21178144138591648
2014-08-26,96,66.49807305634022,28.990210239270453,0.5117182782189076
2014-08-27,100,79.14716154988855,20.642656523726536,0.21018456413445463
2014-08-28,100,71.71734247729182,27.99897477279118,0.2836844744214595
2014-08-29,97,62.22246513143182,34.54502299734206,0.23251289764397853
2014-08-30,100,68.29438846558332,31.266846251525855,0.43876855268944226
2014-08-31,100,69.87174494564533,29.547454394653307,0.5808030157664881
2014-09-01,99,68.6398660466075,29.862500043432206,0.49763614215822116
2014-09-02,100,75.67790469527245,23.888113228704533,0.43398274835459105
2014-09-03,98,72.0344652235508,25.797977937062917,0.16755808467837952
2014-09-04,100,72.37941559404135,27.47672371990959,0.14386255812958382
2014-09-05,99,63.22006433829665,35.345150039403734,0.4347881832461482
2014-09-06,100,76.3620885796845,23.486453424739977,0.15145929153040782
2014-09-07,99,74.11819215118885,24.377741271638563,0.5040682976778363
2014-09-08,100,72.54334170761418,26.957555256709295,0.4991053302666799
2014-09-09,99,55.684693928807974,42.46722624989822,0.8480813974729813
2014-09-10,99,83.68816126510501,15.090602751221905,0.22123775211376895
2014-09-11,100,78.48971084877849,21.411822904405003,0.09846800588455551
2014-09-12,96,72.91182388924062,21.947564973071877,1.1406123313950438
2014-09-13,99,80.86444134265184,17.893082522064912,0.24247858842130654
2014-09-14,98,90.89226419851184,7.021616682115827,0.08612100208234708
2014-09-15,96,87.71385202929378,8.189048005978643,0.09710140706630987
2014-09-16,99,82.41563046351075,16.364635649123443,0.2197344059436226
2014-09-17,98,88.89513105526567,8.426078790802281,0.6787921372555843
2014-09-18,99,83.73353509418666,15.108376452204286,0.15808974203332404
2014-09-19,98,88.93303285166621,7.586384644612185,1.480583723867884
2014-09-20,100,84.18131316495942,15.602407013386475,0.21628118800299134
2014-09-21,99,86.92015154287219,11.800294781778494,0.27955562996881866
2014-09-22,99,86.16234887763858,12.498548874886762,0.3391033887163388
2014-09-23,97,85.15766208991408,11.67539089935119,0.16694873253644715
2014-09-24,99,86.57673832401633,12.27401741540634,0.14924592383323088
2014-09-25,100,84.80237558484077,15.063652957259027,0.13397244433464195
2014-09-26,99,69.99934960529208,28.774294882158337,0.2263563063987526
2014-09-27,98,64.38256703875959,33.36849803011582,0.2489366713639498
2014-09-28,99,64.32695843465626,34.517624822892294,0.15541784156402727
2014-09-29,100,72.52240968495607,27.368466899325572,0.10912498175399321
2014-09-30,99,80.10708618164062,18.74758466526414,0.14533049646421148
2014-10-01,98,86.04213103279471,11.883676379502536,0.07419406738352308
2014-10-02,97,77.4859926737845,19.442028214978258,0.07198214572910544
2014-10-03,98,86.1335372176618,11.738849436834997,0.1276158361726516
2014-10-04,100,89.24802551791072,9.650194619754197,1.101781679655069
2014-10-05,97,78.9845789372921,17.309867501992443,0.7055552016758284
2014-10-06,98,78.59972782433033,19.264649300614458,0.13562472880682463
2014-10-07,87,63.610126942396164,23.23345734440069,0.15641852132823786
2014-10-08,83,64.33643648400903,18.560615573594376,0.10294899697712268
2014-10-09,83,65.33728869818151,17.603729726389243,0.058982558663382534
2014-10-10,78,57.038225669413805,20.905901036225842,0.05587485850707097
2014-10-11,78,58.671013321727514,19.263916246527188,0.06507197210558147
2014-10-12,83,59.70598506554961,23.14969687509287,0.1443188887913074
2014-10-13,86,73.66687601059675,12.233447223673119,0.09967737920590736
2014-10-14,78,62.027680583298206,15.867046085528361,0.10527419937672633
2014-10-15,87,66.63665157556534,20.177974511359192,0.18537675269122644
2014-10-16,89,63.293193624021114,25.540125561358526,0.1666832109377232
2014-10-17,88,69.67195784300566,18.257850594423374,0.07019308467896934
2014-10-18,82,59.87762407234186,22.037580060603915,0.08479816339203694
2014-10-19,77,57.06524036079645,19.857135673130713,0.07762568158424088
2014-10-20,82,58.222386967390776,23.692155902657053,0.08545883757464168
2014-10-21,84,63.821313835680485,20.080599188914523,0.09808842058997413
2014-10-22,85,67.79810133367573,17.079110323746676,0.12279019207433883
2014-10-23,85,64.04436641186476,20.886130346319266,0.06950434328476973
2014-10-24,86,66.53262111917138,19.315300848019948,0.15207992116221902
